keyword,title,brand,price,raw_price,rating,reviews,platform,position,delivery,discount_pct,price_range,visibility_score,link,thumbnail,data_source
Laptop,Acer Aspire Lite AMD Ryzen 5 5625U Processor,Acer,52200.0,,4.6,0,Flipkart,32,Unknown,0.0,Luxury (50K+),0.2,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=catalogid:9863941972190018590,productid:14245906069865766494,headlineOfferDocid:10358070871890973100,imageDocid:15494818157887096994,gpcid:5722132817347101241,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSvFJhC7rJ5NEfxXmS7zEX8O9XocUD5ees2QNl1-i8kRAUOSbIkUpfYwh4C-ACxg4yYyV_ivrMIGqpiE1OXS_UEcVVopN1P9r5INiCsrwWN,api
Laptop,"Apple 13‐inch MacBook Neo - Indigo (A18, 2026)",Apple,79900.0,,4.8,3100,Apple,33,Unknown,0.0,Luxury (50K+),0.175,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=productid:15294756904189415435,headlineOfferDocid:15294756904189415435,imageDocid:9648616490799059897,rds:PC_6376925527945280566|PROD_PC_6376925527945280566,gpcid:12952921166587986479,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcST-uEvbK3Mj5ZTxbpQnAs0GgWNcgpeOM_WFCeIvrYiWdBxcySvijrJG2Gk_zSGtxkBgnnXPq8IynFhTi3WvxfwdL_go0bck4JwA6EHjjdlkON7OvSOVmN2Uo4,api
Laptop,HP Ms Office 2024 Intel Core i5 13th Gen Laptop,HP,64990.0,,4.6,0,Amazon.In,34,Unknown,0.0,Luxury (50K+),0.15,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=catalogid:9778503545259586125,productid:13267894062512137383,headlineOfferDocid:6237203479492016422,imageDocid:685033331329653899,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQndbDSeasUqmJP5nw8zEK23bJreneZa_L_YLy64HOCXnfaWHvzOF7C6j_YY3EvhTPY5Frr6He_KFZ0uDqH3Tgy0aa--DgWGnc6q_uewtZ_w3HxdAe6hlQQ,api
Laptop,ASUS Vivobook 15 Core i5 13th Gen 13420H Laptop,Vivo,60990.0,,3.8,26,Asus Eshop In,35,Unknown,0.0,Luxury (50K+),0.125,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=catalogid:18346305441909293559,productid:14851539950672670161,headlineOfferDocid:7825629166695667519,imageDocid:1001778570876732355,rds:PC_2317652812983510259|PROD_PC_2317652812983510259,gpcid:2317652812983510259,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTYdMFKAAvtrUuhosgwrExobjEZdGn0-ztHUnlfrIo0l8oCHsi0yWrTquGgrRoMik1IyF-6jaMRPHh6pcmSb3wM6lxk_KwcR3iRXV529r-x,api
Laptop,Lenovo Ideapad Slim 3 7320U Notebook,Lenovo,54990.0,,4.6,0,Flipkart,36,Unknown,0.0,Luxury (50K+),0.1,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=catalogid:15247725443147372278,productid:5686351578736314918,headlineOfferDocid:5185095937027152708,imageDocid:11075730733936655860,gpcid:8699699803268003539,mid:576462877370896363,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTtDbGtwvMOAnI_3xdnkr7BiiiBqTBG1LL_Z9vwU6dGQfcC_Qw-1UluUMQkI61cb79YkvjI8UpCzOWywOWSl7PBQypspMMIszqc1dQl380DpklKrEl5_f3Huw,api
Laptop,HP 15-fc0703AU AMD Ryzen 5 Laptop,HP,53995.0,,4.8,7,Reliance Digital,37,Unknown,0.0,Luxury (50K+),0.075,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=catalogid:4620301788099530401,productid:1100696641084669790,headlineOfferDocid:5787832343639884033,imageDocid:1324440145819612707,rds:PC_2747290550458089098|PROD_PC_2747290550458089098,gpcid:2747290550458089098,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQg_H-BGj_6T4yqKOn91HOMx_2hjZX4nHo_vpHY5l7DSTuIm7TTZGKmqi2UyJHrTdiSrBe77SZ_EqbB84aTyex9jowLyxobsWsO7CC7qHej8TDeFtZ5tfJj,api
Laptop,"Lenovo IdeaPad 1 15.6"" FHD Ryzen 5 5500U Laptop",Lenovo,49990.0,,4.6,0,Amazon.In,38,Unknown,0.0,High-End (15K-50K),0.05,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=catalogid:2835919434631769541,productid:1764105114281210234,headlineOfferDocid:13394243663210031850,imageDocid:17544555438799609596,gpcid:3590378601744531725,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQtc9GOzUFqDmWFk0bZ3GYLJxgOqBk9YHtnWgd-rjTNMhXCpYqsVNxJRKsf7dp2OKI6nEAQkLS4G2j2aPH9RU-qUJUhj1q3fq6_w_cTyDlw4zA7LgFbnRaT,api
Laptop,Samsung Galaxy Book4 Intel Core i5 13th Gen Thin & Light Laptop,Samsung,86990.0,,4.3,5900,Samsung.Com,40,Unknown,0.0,Luxury (50K+),0.0,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=catalogid:5636499908380784321,productid:6133918256212616128,headlineOfferDocid:6290175841527814575,imageDocid:11903522922650170749,rds:PC_15285574411330259262|PROD_PC_15285574411330259262,gpcid:3376949847531994836,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTI06ZYevODWLkl3F34KNcZn6S2Ietaa8MgeEALTk83s1dKCfVCRUdwGWEdmyfjvrOoRL-j-oiBKPDZPzu9Z9Ipivono8iXqw,api
Office Chair Ergonomic,ASTRIDE Ergofit Ergonomic Office Chair,MI,4999.0,,4.4,0,Flipkart,1,Unknown,0.0,Mid-Range (2K-5K),0.975,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:2516946777345294457,productid:1282173286748520475,headlineOfferDocid:7155503786121748451,imageDocid:4289819628253930802,gpcid:15749045488422579446,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS9jFhpZKJlszDjLvya374PnYCKQi_ij9JsIiSxZNCTAVBg04r0MIrVxOGNenqSMgr4eH2XMSs,api
Office Chair Ergonomic,Casa Copenhagen Mesh Office Desk Chair,Casa,3894.0,,4.4,0,Amazon.In,2,Unknown,0.0,Mid-Range (2K-5K),0.95,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:15479132489919660496,productid:12185534230778262420,headlineOfferDocid:10801700909161973502,imageDocid:11702543184263353816,gpcid:4485770232317482922,mid:576462891263419397,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRCDR7f7sjhmtHwnUZz_SMzLh8KrNUK0pNOMhbsEoUMnzVJryzlF8CqvRjzAJ0,api
Office Chair Ergonomic,"CELLBELL C190 Berlin Office Chair, High Back Mesh Ergonomic Home Office Desk Chair (White - Blue)",MI,5499.0,,4.4,0,Amazon.In,3,Unknown,0.0,Premium (5K-15K),0.925,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=productid:11087764772361984510,headlineOfferDocid:11087764772361984510,imageDocid:13531808503614810896,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQrAkz6wcX4HbSRxzAqsJE6nGw8mQr21h5ZdZ6vNTCoeiLgwCOHNTNmA445PCg,api
Office Chair Ergonomic,Green Soul Icon Pro Premium Ergonomic Office Chair,MI,27990.0,,4.4,0,Greensoul Ergonomics,4,Unknown,0.0,High-End (15K-50K),0.9,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:17357211853959558714,productid:1526775946627206585,headlineOfferDocid:13964384971330582745,imageDocid:3322450176125393036,gpcid:7685867836559639438,mid:576462820682770654,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRvG49XFWUow1QbAGJd0lxsl2OX7yZE937Jzf6cBxNM-TF8ovTAntQf3l0QUdoA5hOzZzSEC0Y,api
Office Chair Ergonomic,Wakefit Safari Prime High Back Ergonomic Office Chair 2025 Edition,MI,5799.0,,4.4,0,Wakefit,5,Unknown,0.0,Premium (5K-15K),0.875,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:6703983246392108217,productid:14592467328939819339,headlineOfferDocid:5513447789341045542,imageDocid:8989846588039271907,gpcid:12933256576298617157,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ8PDCnt1HJ_9LXVQGHfftI9e2IdGg75xws8QiD5EZQEgqswWxe53fHRNglCA,api
Office Chair Ergonomic,Casa Copenhagen Mesh Office Desk,Casa,3449.0,,4.4,0,Amazon.In,6,Unknown,0.0,Mid-Range (2K-5K),0.85,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:18073567592998463628,productid:14757717073844509788,headlineOfferDocid:890908599398908721,imageDocid:3874905848435404985,gpcid:4649962468050167455,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS3cNvUB2b3XIzettXYnkjt8mc-xwNRWDh_p9W638PfqpCTfCdG2FdeWZU_jaQ,api
Office Chair Ergonomic,The Sleep Company Elite Premium Office Chair,MI,44999.0,,4.4,0,Flipkart,7,Unknown,0.0,High-End (15K-50K),0.825,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:8242640310967852461,productid:15990397367663566962,headlineOfferDocid:18045270317468790402,imageDocid:17342334282808857482,gpcid:11143376793038485275,mid:576462871296060490,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQFc9WkbFlK2VUGFxvrHijvrpIngWDbn1xx8-rCgSrJ0tT93Vb77j_ImcCO3w,api
Office Chair Ergonomic,Ergonomic Mesh Executive Chair,MI,5499.0,,4.3,155,Amazon.In,8,Unknown,0.0,Premium (5K-15K),0.8,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:13585133227724189031,productid:13058578708543187504,headlineOfferDocid:11670509174312802533,imageDocid:3904510732092143455,rds:PC_1268367328309849783|PROD_PC_1268367328309849783,gpcid:1268367328309849783,mid:576462823153549357,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQn3uFvtyRw_INU4lhME7OX6T9AbXS82CRDVMIgBbCZrzaIjO3PfWw518_cOF36qINSit77udk,api
Office Chair Ergonomic,Magnus Ergonomic Office Chair,MI,31998.0,,4.4,0,Drogo India,9,Unknown,0.0,High-End (15K-50K),0.775,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:14213296725440093053,productid:7941292802308862106,headlineOfferDocid:3846573134171129726,imageDocid:6386914666739086225,gpcid:2384281447057653552,mid:576462891982672246,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQuNyMV31SYNIK5lrcaeTfVq_z2T60yQsDCWXw14ptEjvsjUu6Tc8IuhNL_5qQ,api
Office Chair Ergonomic,IKEA MARKUS Office Chair,IKEA,17990.0,,4.5,5300,Ikea.In,10,Unknown,0.0,High-End (15K-50K),0.75,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:6479117330645094570,productid:17163555856920742440,headlineOfferDocid:3996632573401438881,imageDocid:17180416809163453498,rds:PC_1006190817454190856|PROD_PC_1006190817454190856,gpcid:1006190817454190856,mid:576462654642362587,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTNdUwASZv0kCHled2UFzLNwsYY0z8hJ1SYuRyWaZrgT51iODtzuze8_bG5sT0I9Hb7aKTCPmHe,api
Office Chair Ergonomic,Green Soul Zodiac Pro Series High Back Mesh Office Chair,Green,11990.0,,4.4,0,Greensoul Ergonomics,11,Unknown,0.0,Premium (5K-15K),0.725,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:12399531809741521532,productid:11294927995675919660,headlineOfferDocid:15420177242009431550,imageDocid:15279065772614640094,gpcid:17012714640800291882,mid:576462820844031450,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSrkUSbXxkqSp91T23HUWWWLCN8hRCL4w1yjjTYfNRmgiy-6-_BZyodo7fope2vW5JbDK7utVAx,api
Office Chair Ergonomic,IAFA Diego Mid Back Ergonomic Office Chair,MI,2999.0,,4.4,0,Amazon.In,12,Unknown,0.0,Mid-Range (2K-5K),0.7,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:9538091300599764868,productid:18109443915306349351,headlineOfferDocid:9464223501262489257,imageDocid:1391285717720395184,gpcid:12685880730126653628,mid:576462873338770746,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQrf88yoUzMNvHfaNzYVrOmVmOGVvUDtui1EDV4839pWDJznqKC-vtLNLHwrTG2Ebfm2lNYYYY,api
Office Chair Ergonomic,ErgoFlex Ergonomic Office Chair,MI,8999.0,,4.4,0,Flipkart,13,Unknown,0.0,Premium (5K-15K),0.675,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:14535199819245647508,productid:1520131048236738694,headlineOfferDocid:7252992508710988136,imageDocid:6657350148986649613,gpcid:6732217000018526512,mid:576462883531388047,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQhZyztl2Tj63jSA9WaA_RxBGYJhHDAFtbtylRyecUNAfyj2KmmAiufoP5nfQ,api
Office Chair Ergonomic,Berlin Orthopedic Boss Chair,Berlin,6888.0,,4.4,0,Beaatho,14,Unknown,0.0,Premium (5K-15K),0.65,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:10311932501752334753,productid:5872710261143299747,headlineOfferDocid:17350460486162200767,imageDocid:2897383874167681068,gpcid:17324524234441148469,mid:576462861385396063,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTsjCkhI0sb3sRAzZc7cYhyTukHAZ5kpMyGutfxTFlsf0JzTUnmRY15EpZsv_8,api
Office Chair Ergonomic,Wakefit Safari Pro High Back Ergonomic Office Chair 2025 Edition,MI,6299.0,,4.4,0,Wakefit,15,Unknown,0.0,Premium (5K-15K),0.625,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:13597555559291531069,productid:7499417646480855740,headlineOfferDocid:9615772281458186996,imageDocid:9714508047466468185,gpcid:5638281423041426604,mid:576462879102967449,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR3jGGXSifGX8mQVYEPmSULBXw3x3__BmnpZpjNQPKjF3a8RudlC7NhsiuiFOE,api
Office Chair Ergonomic,"DROGO Aerofly Premium Ergonomic Office Chair for Work from Home, 2D Headrest, High Back Computer Chair with Mesh, Flip-up Armrest, Recline,Adjustable",MI,14999.0,,4.4,0,Amazon.In,16,Unknown,0.0,Premium (5K-15K),0.6,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=productid:12095756304551332170,headlineOfferDocid:12095756304551332170,imageDocid:14163181441427147631,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTgMYi_kPnwuipeGf-zNpxlLRaWyfVn2HW1T_E9NxM0WpP3jQoMxF7JfZPyoA,api
Office Chair Ergonomic,Ergonomic Office Chair,MI,13990.0,,4.4,0,Drogo India,17,Unknown,0.0,Premium (5K-15K),0.575,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:16985240880399764957,productid:10118722230877345281,headlineOfferDocid:1104582133336205307,imageDocid:8218176471125880801,gpcid:9782602847967971137,mid:576462886512602478,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSdZMMgyh5rXHDdS3SA3noeQGyZHC6bGrS7cA_4_XB4XXsE86vdWJE7PSvjA50,api
Office Chair Ergonomic,Green Soul Neptune Ergonomic Office Chair,MI,34990.0,,4.4,0,Greensoul Ergonomics,18,Unknown,0.0,High-End (15K-50K),0.55,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:321585182391355290,productid:4549002752407512230,headlineOfferDocid:9809446678814438445,imageDocid:10846468262104683758,gpcid:16072459306060003660,mid:576462886060093459,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRcGy_kwq3oWOy90uVK7evAsm_eG8yUYLPwxLH6w3ScbIOlw9N0Xp0TM4nt0je80aWq7m-RGRs,api
Office Chair Ergonomic,ComfortWing Ergonomic Office Chair,MI,5999.0,,4.4,0,Flipkart,19,Unknown,0.0,Premium (5K-15K),0.525,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:15820624684459380992,productid:4395829859085544578,headlineOfferDocid:7893696070329669712,imageDocid:11181562035797401791,gpcid:8237152304963577553,mid:576462884737048857,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRcKKuirf_MONKwujLRxj7_JCt4jQRTSGFtQti2pq6uHRIEU56TfhTkkuG5bw,api
Office Chair Ergonomic,"IAFA FURNITURE Diego Office Chair with Height Adjustable Mechanism, Ergonomic Mid-Back Mesh Design,Heavy Duty Metal Base,Adjustable Support,",MI,2999.0,,4.4,0,Amazon.In,20,Unknown,0.0,Mid-Range (2K-5K),0.5,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=productid:15767265066757252462,headlineOfferDocid:15767265066757252462,imageDocid:11278733789311322846,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTyQkfYg5eXjKrOr3U5C6WXlXfMwIPCf1dneprbqWLwsXTgjevIkXKAbPG0GJU,api
Office Chair Ergonomic,Ergonomic Adjustable Office Chair,MI,8490.0,,4.4,0,Drogo India,21,Unknown,0.0,Premium (5K-15K),0.475,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:1197305515263672558,productid:9762278548414877737,headlineOfferDocid:138897157079928458,imageDocid:13365006979665416219,gpcid:2517899739846497418,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSRABVd-w_nsPhlFiSrsxiK8zynWQPg0e68mwIaRrAzoIzAC1C_TeXQgoJpUg,api
Office Chair Ergonomic,ASTRIDE Erizo Ergonomic Office Chair,MI,6499.0,,4.4,0,Flipkart,22,Unknown,0.0,Premium (5K-15K),0.45,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:17479662478682064479,productid:10633504084614303878,headlineOfferDocid:17824824973722925395,imageDocid:15012700712301159643,gpcid:5490178392197419167,mid:576462842586488416,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT799k8eWeInnxcHFL2l0HIKZZ0clAZ6ecOruIlH17jeCDCz20,api
Office Chair Ergonomic,GTPLAYER Ergonomic Gaming Chair,MI,12999.0,,4.4,0,Amazon.In,23,Unknown,0.0,Premium (5K-15K),0.425,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:16097072482075876446,productid:8142299714848073350,headlineOfferDocid:8160923807970284482,imageDocid:67202243873348312,gpcid:4415086510867189461,mid:576462894288106856,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRRQhESbWKQMAXKQUMsOVnAMSQ063EOR_nRyjJgHqCgledYOtrhsVtGn0mhz3-t8_4k_wWQj84,api
Office Chair Ergonomic,Vergo Transform Prime Ergonomic Mesh Office Chair,MI,8590.0,,4.4,0,Vergo,24,Unknown,0.0,Premium (5K-15K),0.4,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:7836914222480237931,productid:8574073309109519115,headlineOfferDocid:12548822326997499421,imageDocid:6152796783605062851,gpcid:14635941870233486683,mid:576462864196291558,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTQ8oQNYKodxHizDE74pt6dcKALJE3_u9T-4NxrTsGr3jJoIfa7MNQXMfX0FcRJOa-LmecloIs,api
Office Chair Ergonomic,SitSmart Ergonomic Office Chair,MI,34989.0,,4.4,0,Drogo India,25,Unknown,0.0,High-End (15K-50K),0.375,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:1046808372121555007,productid:6278091260336893652,headlineOfferDocid:9434667625154275958,imageDocid:1807141280763545868,gpcid:4931942448779545981,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRSR7xf55ee5Q_A6dn5HgLslZkZ57Y1MuslpK6CGVKTThldFcQPACBybwr6AK-cqBUhllRDiw,api
Office Chair Ergonomic,"DROGO Premium Ergonomic Office Chair for Work from Home, High Back Computer Chair with Adjustable Seat, Lumbar Support & Headrest, Flip-up Armrest &",MI,13989.0,,4.4,0,Amazon.In,26,Unknown,0.0,Premium (5K-15K),0.35,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=productid:17689519131363420528,headlineOfferDocid:17689519131363420528,imageDocid:493874953097353933,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTcmtw-Ghm0EGHIf9u4xe9pZeaMArl4yAlEgyi6fXqbfnyVtPAxNuyzi_GysyQ,api
Office Chair Ergonomic,DynamicWing Ergonomic Computer Chair,MI,6999.0,,4.4,0,Flipkart,27,Unknown,0.0,Premium (5K-15K),0.325,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:3674175089582989173,productid:10033146396084933390,headlineOfferDocid:4683377651628112195,imageDocid:8045332804496892929,gpcid:3726364056103507113,mid:576462888704306448,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTpBrQdrkCaHbkXCpTA_Xl3hZW6mX_4JqsoETwcRIbwoRIVgTWPv-xO92Kz7g,api
Office Chair Ergonomic,Cosmos Pro Minimal Design Ergonomic Office Chair Intelli-Adapt 4D Armrest,MI,15090.0,,4.4,0,Greensoul Ergonomics,28,Unknown,0.0,High-End (15K-50K),0.3,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:4389783149570031420,productid:18161234567782188010,headlineOfferDocid:16576971763974575945,imageDocid:7092953398491197419,gpcid:10040859769195397522,mid:576462833590203855,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQeF5EcAQZ2JG4Fvn4wKtxmWhhYk8gWmLD8Bo4hk82nUU7-7D-VxF7kH-HNRw,api
Office Chair Ergonomic,Steelcase Gesture Office Chair,Steelcase,128000.0,145461.0,4.1,1100,Amazon.In,29,Unknown,12.0,Luxury (50K+),0.275,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:14673185263369328524,productid:4185498704256364852,headlineOfferDocid:15887125956292885437,imageDocid:10839354900284509572,rds:PC_13383078263552771435|PROD_PC_13383078263552771435,gpcid:13383078263552771435,mid:576462440975181342,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTyd1nVQRk1KlLIr05N4suBJn4BLWeQXSLhphuk3tI2DaUIsbbFAm1d1MsmjtSFHJXU2M2cM33K,api
Office Chair Ergonomic,Nilkamal Giza Mid Back Office Chair,MI,5950.0,,4.4,0,Pepperfry,30,Unknown,0.0,Premium (5K-15K),0.25,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:8647689820019293775,productid:8783947363414514600,headlineOfferDocid:13871145911849761435,imageDocid:1448219079500037601,gpcid:11469624400133137299,mid:576462870137541789,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTix3c5zoGbiV9yO7g9PJTOuHRkfyG_PHTOyBrR-WB2auJbMeES-DfOjcxe5aMjZyZg0f7yLpk,api
Office Chair Ergonomic,Best Rated Ergonomic Office Chair,MI,10490.0,,4.4,0,Flipkart,31,Unknown,0.0,Premium (5K-15K),0.225,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:3130044204614501486,productid:2674831326485571691,headlineOfferDocid:4936610060917164096,imageDocid:363225506937423856,gpcid:3849131296664373186,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQyeLvAntCnu_VwNSJHi1p3ydIBLF41Px57W4JQQ0vooI_MVk2tm0w3fXuUvhg,api
Office Chair Ergonomic,Monarch Pro Ergonomic Executive Chair,MI,20990.0,,4.4,0,Drogo India,32,Unknown,0.0,High-End (15K-50K),0.2,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:2362829689928048993,productid:16389912444011832638,headlineOfferDocid:9572371034203138083,imageDocid:17595410000942440401,gpcid:6848131032940938622,mid:576462549192773429,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS5nwu9rKZzIDnGGXmmw0MigWKPiLcedAvPaqEOpiRTJ0-_kn-wFLn-kOOhbCA,api
Office Chair Ergonomic,"activa Executive Revolving Office Chair| Ergonomic Computer Desk Chair with Cushioned Seat| Heavy Duty Steel Base, Adjustable Height & 360° Swivel",MI,4499.0,,4.4,0,Amazon.In,33,Unknown,0.0,Mid-Range (2K-5K),0.175,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=productid:2187251139167217670,headlineOfferDocid:2187251139167217670,imageDocid:6954289597546951213,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRbHqt0IGrtoOjKjWd-fX2a87CT5EL0eXoCLAWYf5MHwsEQJjDXlGHen1pUooCGYyQlSlGccvA,api
Office Chair Ergonomic,Green Soul Kiev Orthopedic Boss Office Chair,Green,4490.0,,4.4,0,Greensoul Ergonomics,34,Unknown,0.0,Mid-Range (2K-5K),0.15,"https://www.google.com/search?ibp=oshop&q=Office Chair Ergonomic&prds=catalogid:16377424352423711445,productid:1109898251832015439,headlineOfferDocid:454355806733477044,imageDocid:5967087809171622171,gpcid:6538816477860626689,mid:576462820691192689,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQwIfOG0MwUGe5qfKhgRhghcMeqBZIq_uoJh_Lv23U0e01tK_UBdVhSsM95DM0,api
